TargetPath,URL,TotalBytes,StartTime,EndTime,MimeType
C:\Users\scago\Downloads\Why Cloud computing is a distributed system (2).pdf,https://zipextractor.app/,1107070,2022-10-20T16:53:50.121481-05:00,2022-10-20T16:53:50.591916-05:00,application/pdf
C:\Users\scago\Documents\Libros\Progra Competitiva\cpbook.pdf,https://cses.fi/book/book.pdf,1099959,2021-04-14T23:37:03.624085-05:00,2021-04-14T23:38:16.334015-05:00,application/pdf
C:\Users\scago\Downloads\Competitive Programmer’s Handbook.pdf,https://drive.google.com/drive/folders/1UqKlb8TEVcjQqRBz-_8cjkO-OWcF0Kn-,1099959,2021-05-19T17:08:19.689311-05:00,2021-05-19T17:08:20.500081-05:00,application/pdf
C:\Users\scago\Documents\ICPC\CP Book.pdf,https://cses.fi/book/book.pdf,1099959,2020-11-07T20:15:29.212938-06:00,2020-11-07T20:15:49.462597-06:00,application/pdf
C:\Users\scago\Downloads\citación-imágenes-y-figuras.pdf,https://www.google.com/search?q=citar+imagen+apa&rlz=1C1CHBF_esMX998MX998&oq=citar+imagen+apa&aqs=chrome.0.0i512l5j0i22i30l3.1873j0j7&sourceid=chrome&ie=UTF-8,1096925,2022-09-02T00:08:53.418805-05:00,2022-09-02T00:08:56.554254-05:00,application/pdf
C:\Users\scago\Downloads\GómezDelgadoSaraCarolina_Examen II.pdf,https://www.ilovepdf.com/es/descarga/t4lswny3v7AfkqgA97ffd62gtpl69q3g694y15fcnm6891k8t8zbx8jv72f1dlxxgbx6xf6xdAAn3p715sr0f3hdvywdlxtk7lkvnbn079dy2fbt0s22180wpbwrrybwkbc5jltqkttmh7d5vgr3lyqxtjj589j4Atv9vtz1c0by4qn5lf61/6w,1080340,2021-04-14T16:44:37.39206-05:00,2021-04-14T16:44:51.13751-05:00,application/pdf
C:\Users\scago\Downloads\GómezDelgadoSaraCarolina_Examen II (1).pdf,https://moodle.up.edu.mx/pluginfile.php/2313766/assignsubmission_file/submission_files/1937908/G%C3%B3mezDelgadoSaraCarolina_Examen%20II.pdf?forcedownload=1,1080340,2021-04-14T16:46:28.683903-05:00,2021-04-14T16:46:33.802923-05:00,application/pdf
C:\Users\scago\Downloads\Login_.png,https://www.figma.com/file/iPMVs03NezeJHonDtYFcTB/Chiquimundo_?node-id=1%3A2,1074264,2022-11-04T17:03:25.037519-06:00,2022-11-04T17:03:25.253717-06:00,image/png
C:\Users\scago\Downloads\El Romanticismo (1a parte).pdf,https://upmoodlecloud.up.edu.mx/course/view.php?id=15144,1062366,2022-09-03T17:41:05.075356-05:00,2022-09-03T17:41:06.863962-05:00,application/pdf
C:\Users\scago\Downloads\2 Parcial 2021 (1).docx,,1059068,2021-04-08T16:29:39.824337-05:00,2021-04-08T16:29:40.543893-05:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document
C:\Users\scago\Downloads\Login_ (1).png,https://www.figma.com/file/iPMVs03NezeJHonDtYFcTB/Chiquimundo_?node-id=1%3A2,1054494,2022-11-04T17:01:53.271004-06:00,2022-11-04T17:01:53.587186-06:00,image/png
C:\Users\scago\Downloads\Login_.png,https://www.figma.com/file/iPMVs03NezeJHonDtYFcTB/Chiquimundo_?node-id=1%3A2,1052624,2022-11-04T16:57:35.8378-06:00,2022-11-04T16:57:36.082374-06:00,image/png
C:\Users\scago\Downloads\background1 1Login.png,https://www.figma.com/file/iPMVs03NezeJHonDtYFcTB/Chiquimundo_?node-id=1%3A2,1051178,2022-11-04T16:53:59.019424-06:00,2022-11-04T16:53:59.237255-06:00,image/png
C:\Users\scago\Downloads\Distributed Systems.pdf.zip,https://zipextractor.app/,1033554,2022-09-15T14:27:13.932415-05:00,2022-09-15T14:27:15.611461-05:00,application/x-zip-compressed
C:\Users\scago\Downloads\CE3PRO_Sensores.gcode,https://web.whatsapp.com/,1033012,2022-04-12T12:54:51.391475-05:00,2022-04-12T12:54:52.981127-05:00,application/octet-stream
C:\Users\scago\Downloads\WhatsApp Audio 2021-02-12 at 8.48.15 PM (2).mp4,https://web.whatsapp.com/#,1032330,2021-02-13T02:51:53.706467-06:00,2021-02-13T02:51:53.956479-06:00,audio/mp4
C:\Users\scago\Downloads\ilovepdf_merged (2) (1).pdf,https://moodle.up.edu.mx/pluginfile.php/2284325/assignsubmission_file/submission_files/1807581/ilovepdf_merged%20%282%29.pdf?forcedownload=1,1031241,2021-02-21T21:19:43.513784-06:00,2021-02-21T21:19:47.697432-06:00,application/pdf
C:\Users\scago\Downloads\ilovepdf_merged (2) (2).pdf,https://moodle.up.edu.mx/pluginfile.php/2284325/assignsubmission_file/submission_files/1807581/ilovepdf_merged%20%282%29.pdf?forcedownload=1,1031241,2021-02-23T00:06:30.665339-06:00,2021-02-23T00:06:36.483256-06:00,application/pdf
C:\Users\scago\Downloads\huella1.png,https://upmoodlecloud.up.edu.mx/pluginfile.php/749171/mod_assign/introattachment/0/huella1.png?forcedownload=1,1025126,2022-09-08T02:56:21.994606-05:00,2022-09-08T02:56:23.067832-05:00,image/png
C:\Users\scago\Downloads\Chiquimundo_.zip,https://www.figma.com/file/iPMVs03NezeJHonDtYFcTB/Chiquimundo_?node-id=0%3A1,1016608,2022-11-04T16:53:25.503598-06:00,2022-11-04T16:53:25.835127-06:00,application/x-zip-compressed
C:\Users\scago\Downloads\GlobalMax.pdf,https://docs.google.com/document/d/1cccc9NTYwfoNLdd__xfuioN_wD9RVIGpCjM7hZRvWUE/edit#,1004266,2021-03-25T21:58:16.143522-06:00,2021-03-25T21:58:17.477643-06:00,application/pdf
C:\Users\scago\Downloads\Diapositivas Grafos SD-AC.pdf,https://web.whatsapp.com/,999801,2020-10-12T14:24:04.030389-05:00,2020-10-12T14:24:04.597161-05:00,application/pdf
C:\Users\scago\Downloads\Diapositivas Grafos SD-AC (1).pdf,https://web.whatsapp.com/,999801,2020-10-12T14:42:24.105354-05:00,2020-10-12T14:42:27.974149-05:00,application/pdf
C:\Users\scago\Downloads\1er  Parcial  1 Proyectos Inversión 1222 (SP-ENG).pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/744541/mod_assign/introattachment/0/1er%20%20Parcial%20%201%20Proyectos%20Inversi%C3%B3n%201222%20%28SP-ENG%29.pdf?forcedownload=1,997357,2022-09-14T23:01:43.42677-05:00,2022-09-14T23:01:45.214957-05:00,application/pdf
C:\Users\scago\Downloads\IMG_20220804_072916_edit_399809712527013.jpg,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/CrpPVdKwLFbtBbNsgxVFwNtWvlpmztNvjxzpCRpqMBsLvPwLrJxkCQrGJdMLjLMTKBvxFVcgVTBZtJmMPpfL?projector=1&messagePartId=0.1,995120,2022-08-04T14:45:35.11231-05:00,2022-08-04T14:45:36.683406-05:00,image/jpeg
C:\Users\scago\Downloads\MOLEX (1).mp3,https://www.soundtrap.com/studio/zUeRwXpeSVyA9-4XUIV8qQ/,988472,2020-11-16T23:00:48.426152-06:00,2020-11-16T23:00:49.131518-06:00,audio/mpeg3
C:\Users\scago\Downloads\UntitledLogin.png,https://www.figma.com/file/iPMVs03NezeJHonDtYFcTB/Untitled?node-id=0%3A1,985037,2022-11-04T16:48:53.27193-06:00,2022-11-04T16:48:53.535574-06:00,image/png
C:\Users\scago\Downloads\Chiquimundo_Login.png,https://www.figma.com/file/iPMVs03NezeJHonDtYFcTB/Chiquimundo_?node-id=0%3A1,985037,2022-11-04T16:49:57.906967-06:00,2022-11-04T16:49:58.136884-06:00,image/png
C:\Users\scago\Downloads\SketchfabForUnity-v1.2.1.unitypackage,https://github.com/sketchfab/unity-plugin/releases/tag/1.2.1,977883,2022-06-15T06:08:31.777447-05:00,2022-06-15T06:08:34.980585-05:00,application/octet-stream
C:\Users\scago\Downloads\CoeficientesConstantes_Indeterminados (1).pdf,https://moodle.up.edu.mx/pluginfile.php/2306948/assignsubmission_file/submission_files/1907614/CoeficientesConstantes_Indeterminados.pdf?forcedownload=1,957618,2021-04-06T23:53:50.74921-05:00,2021-04-06T23:53:53.300318-05:00,application/pdf
C:\Users\scago\Downloads\CoeficientesConstantes_Indeterminados.pdf,https://moodle.up.edu.mx/pluginfile.php/2306948/assignsubmission_file/submission_files/1907614/CoeficientesConstantes_Indeterminados.pdf?forcedownload=1,957618,2021-04-05T04:27:41.517537-05:00,2021-04-05T04:27:53.68643-05:00,application/pdf
C:\Users\scago\Downloads\ESIM.pdf,https://posgradosingenierias.up.edu.mx/sections/especialidad-simuladores-graficos.html,953310,2022-10-29T03:43:59.072443-05:00,2022-10-29T03:44:00.087938-05:00,application/pdf
C:\Users\scago\Downloads\ESIM.pdf,https://posgradosingenierias.up.edu.mx/sections/especialidad-simuladores-graficos.html,953310,2022-09-25T02:38:16.869702-05:00,2022-09-25T02:38:20.401523-05:00,application/pdf
C:\Users\scago\Downloads\GlobalMax (1).pdf,https://docs.google.com/document/d/1cccc9NTYwfoNLdd__xfuioN_wD9RVIGpCjM7hZRvWUE/edit#,951214,2021-03-25T22:04:00.998734-06:00,2021-03-25T22:04:02.24413-06:00,application/pdf
C:\Users\scago\Downloads\watch.html,https://www.youtube.com/results?search_query=cheryl+porter,949225,2021-05-10T01:37:12.867576-05:00,2021-05-10T01:37:14.407461-05:00,text/html
C:\Users\scago\Downloads\u508712's song.mp3,https://www.soundtrap.com/studio/d1ci4U76RkaTheaDeYcSIQ/,946676,2020-12-09T05:06:01.53966-06:00,2020-12-09T05:06:03.666001-06:00,audio/mpeg3
C:\Users\scago\Downloads\GirlFace.ipynb.zip,https://minhaskamal.github.io/DownGit/#/home?url=https:%2F%2Fgithub.com%2FLuisR-jpg%2FSchool%2Fblob%2Fmaster%2FAgentes%20Inteligentes%2FGirlFace%2FGirlFace.ipynb,943259,2022-08-28T19:57:38.708628-05:00,2022-08-28T19:57:39.279462-05:00,application/x-zip-compressed
C:\Users\scago\Downloads\GirlFace.ipynb (1).zip,https://minhaskamal.github.io/DownGit/#/home?url=https:%2F%2Fgithub.com%2FLuisR-jpg%2FSchool%2Fblob%2Fmaster%2FAgentes%20Inteligentes%2FGirlFace%2FGirlFace.ipynb,943259,2022-08-28T19:57:38.708923-05:00,2022-08-28T19:57:39.281815-05:00,application/x-zip-compressed
C:\Users\scago\Downloads\GirlFace.ipynb.zip,https://minhaskamal.github.io/DownGit/#/home?url=https:%2F%2Fgithub.com%2FLuisR-jpg%2FSchool%2Fblob%2Fmaster%2FAgentes%20Inteligentes%2FGirlFace%2FGirlFace.ipynb,943259,2022-08-30T05:30:02.745866-05:00,2022-08-30T05:30:04.776522-05:00,application/x-zip-compressed
C:\Users\scago\Downloads\GirlFace.ipynb,https://web.whatsapp.com/,943133,2022-08-28T16:13:07.966053-05:00,2022-08-28T16:13:08.540168-05:00,application/octet-stream
C:\Users\scago\Downloads\GirlFace.ipynb,https://web.whatsapp.com/,943133,2022-08-28T19:47:54.637283-05:00,2022-08-28T19:47:55.25395-05:00,application/octet-stream
C:\Users\scago\Downloads\Duck&Horse.blend,https://github.com/saracarolina12/IA_School/blob/master/Semestres/Modelado%20de%20Agentes/Blender/Duck%26Horse/Duck%26Horse.blend,928308,2022-04-07T02:19:43.936472-05:00,2022-04-07T02:19:45.966815-05:00,application/octet-stream
C:\Users\scago\Downloads\ID3_example.xlsx,https://upmoodlecloud.up.edu.mx/course/view.php?id=10143,927987,2022-05-26T03:48:42.127135-05:00,2022-05-26T03:48:43.269817-05:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
C:\Users\scago\Downloads\Tarea 7 MateDiscretas UP 2020-S2.pdf,https://moodle.up.edu.mx/pluginfile.php/2205253/mod_assign/introattachment/0/Tarea%207%20MateDiscretas%20UP%202020-S2.pdf?forcedownload=1,925583,2020-10-14T14:46:25.742873-05:00,2020-10-14T14:46:27.18384-05:00,application/pdf
C:\Users\scago\Downloads\sqlite-dll-win64-x64-3380500.zip,https://www.sqlite.org/download.html,917979,2022-06-20T15:44:52.530711-05:00,2022-06-20T15:44:54.913435-05:00,application/zip
C:\Users\scago\Downloads\portada.pdf,https://www.ilovepdf.com/es/descarga/bfwrgm1m4wAfbhrq403jq98cr2A5njApjAqgdgh03sxx4bmfws1msnmAvzbrkpwjq2l1mljsmng1hqlml79d8jxspt1z061370mnvdnj45pcn8z13614zhmA4mqztncq1y4k1lkyA7flmn0pd2d1jfsk31fcr0pvgz5bbbhm1As80pwqz5b1/31w,901033,2021-05-20T16:46:21.030957-05:00,2021-05-20T16:46:32.445767-05:00,application/pdf
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Aprendizaje Máquina\Contenido\6. MACHINE LEARNING Models based on distances.pdf,https://upmoodlecloud.up.edu.mx/course/view.php?id=10143,899233,2022-05-31T16:01:00.7541-05:00,2022-05-31T16:01:02.018463-05:00,application/pdf
C:\Users\scago\Downloads\SpotifySetup.exe,https://www.spotify.com/mx/download/windows/b/,892232,2020-10-20T14:36:19.924672-05:00,2020-10-20T14:36:20.696945-05:00,application/octet-stream
C:\Users\scago\Downloads\bg.jpg,https://www.google.com/search?q=1920x1080+programming&tbm=isch&ved=2ahUKEwiI2pOGr7D4AhWGgGoFHf6BDmMQ2-cCegQIABAA&oq=1920x1080+programming&gs_lcp=CgNpbWcQAzIECAAQEzIECAAQEzIECAAQEzIECAAQEzoECCMQJ1C-Ali-AmDuBGgAcAB4AIAB4wGIAdgCkgEFMC4xLjGYAQCgAQGqAQtnd3Mtd2l6LWltZ8ABAQ&sclient=img&ei=mEqqYoiuPIaBqtsP_oO6mAY&bih=688&biw=1536&rlz=1C1CHBF_esMX998MX998#imgrc=Wlp9jEoniqnmWM,891595,2022-06-15T22:10:30.821992-05:00,2022-06-15T22:10:35.368378-05:00,image/jpeg
C:\Users\scago\Downloads\DR_digits.ipynb,,887000,2022-04-13T19:41:16.527626-05:00,2022-04-13T19:41:17.655109-05:00,application/json
C:\Users\scago\Downloads\La llegada del hombre a la Luna.pdf,https://www.ilovepdf.com/es/descarga/cAwvvkpwAj8ztfr1Azlnnk5t1jj8sqAy9c2vzl083p0zrgvc19dhh2f2t7p6wpcw3j1dl25pbzv74m0x59h3xw8Azrbq4r8ny1flyb1vqc7z59s60Ax2ck4ynqcjxtqlq0nqrdxq1f8fsng2A4l95x0t1qtygkb92xtn4406cpx7cswmd9yq/66w,885630,2022-09-02T06:04:37.779167-05:00,2022-09-02T06:04:40.657445-05:00,application/pdf
C:\Users\scago\Downloads\937800.webp,https://www.google.com/search?q=background+world+zombies+call+of+duty&rlz=1C1CHBF_esMX998MX998&sxsrf=APq-WBtzx88g_CIrVN0RcLVbhARvrMm1aw:1649489772773&source=lnms&tbm=isch&sa=X&ved=2ahUKEwi53t2fvIb3AhVNDkQIHYM3Da0Q_AUoAXoECAEQAw#imgrc=dTHpprERNLcYMM&imgdii=7lYAZ-QjqXaiZM,885374,2022-04-09T08:36:41.276691-05:00,2022-04-09T08:36:46.367749-05:00,image/webp
C:\Users\scago\Downloads\Evaluación Ensayo - Sara Carolina.pdf,https://moodle.up.edu.mx/pluginfile.php/2322885/assignfeedback_file/feedback_files/1229643/Evaluaci%C3%B3n%20Ensayo%20-%20Sara%20Carolina.pdf?forcedownload=1,879609,2021-05-25T12:59:11.862492-05:00,2021-05-25T12:59:13.292871-05:00,application/pdf
C:\Users\scago\Downloads\Sara Carolina Gómez Delgado_1439814_0.pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/740753/assignfeedback_editpdf/download/860486/Sara%20Carolina%20G%C3%B3mez%20Delgado_1439814_0.pdf?forcedownload=1,878624,2022-10-13T23:27:56.425373-05:00,2022-10-13T23:27:58.013272-05:00,application/pdf
"C:\Users\scago\Downloads\Sara y Lalito, Verbos, adverbios  y conjunciones  (1).pdf",https://web.whatsapp.com/#,871520,2021-03-02T13:04:43.179764-06:00,2021-03-02T13:04:43.74286-06:00,application/pdf
"C:\Users\scago\Downloads\Verbos, adverbios, conjunciones.pdf",https://web.whatsapp.com/#,871520,2021-03-02T02:28:05.643308-06:00,2021-03-02T02:28:05.994788-06:00,application/pdf
C:\Users\scago\Downloads\2Funciones Financieras Excel.docx,https://upmoodlecloud.up.edu.mx/mod/resource/view.php?id=376840&redirect=1,869590,2022-09-07T16:07:44.192826-05:00,2022-09-07T16:07:47.636816-05:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document
C:\Users\scago\Downloads\Examen1.Mariana.pdf,https://web.whatsapp.com/,867470,2020-12-09T16:40:34.922523-06:00,2020-12-09T16:40:35.650294-06:00,application/pdf
C:\Users\scago\Downloads\iTP Level 1 Volume 1.pdf,https://drive.google.com/u/0/uc?id=1fzQoGCi3Jt5nJjRKjl9Q13AACxybllpk&export=download,866818,2022-08-19T01:37:55.119881-05:00,2022-08-19T01:37:55.85101-05:00,application/pdf
C:\Users\scago\Downloads\MENU GBH (1) (1).zip,https://web.whatsapp.com/,866484,2022-03-30T21:56:37.789599-06:00,2022-03-30T21:56:38.948319-06:00,application/x-zip-compressed
C:\Users\scago\Downloads\Ejercicios - Proyectos Inversion 1228.xlsx,https://web.whatsapp.com/,857737,2022-09-07T23:07:23.336447-05:00,2022-09-07T23:07:28.601108-05:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
C:\Users\scago\Downloads\Suppliers Documentation.pdf,https://www.canva.com/design/DAFB8PD5Bmg/hkBqqdcX_V2JS8geHjJMSQ/edit,856316,2022-06-02T23:45:22.997668-05:00,2022-06-02T23:45:24.496984-05:00,application/pdf
C:\Users\scago\Downloads\Tarea 5 Algebra UP 2020-S2.pdf,https://moodle.up.edu.mx/pluginfile.php/2191989/mod_assign/introattachment/0/Tarea%205%20Algebra%20UP%202020-S2.pdf?forcedownload=1,852537,2020-09-23T13:09:40.296425-05:00,2020-09-23T13:09:58.460685-05:00,application/pdf
C:\Users\scago\Downloads\Sara Carolina Gomez Delgado.pdf,https://mail.google.com/mail/u/0/#inbox/FMfcgxwKjTNWwLMhXGGSwVvSRqtzCQKj,851690,2020-11-11T23:38:39.323613-06:00,2020-11-11T23:38:45.219341-06:00,application/pdf
C:\Users\scago\Downloads\2° Parcial 1228 Proyectos de Inversión Todos.pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/781632/mod_assign/introattachment/0/2%C2%B0%20Parcial%201228%20Proyectos%20de%20Inversi%C3%B3n%20Todos.pdf?forcedownload=1,851024,2022-10-19T22:56:36.489303-05:00,2022-10-19T22:56:38.630225-05:00,application/pdf
C:\Users\scago\Downloads\Workbook 10.docx,https://web.whatsapp.com/,847286,2020-10-05T17:32:38.972099-05:00,2020-10-05T17:32:39.61247-05:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document
C:\Users\scago\Downloads\farmer.blend,https://github.com/saracarolina12/IA_School/blob/master/Semestres/Modelado%20de%20Agentes/Blender/Farmer/farmer.blend,846140,2022-04-07T02:20:57.429796-05:00,2022-04-07T02:20:59.108745-05:00,application/octet-stream
C:\Users\scago\Downloads\DS3231-DS3231S.pdf,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://datasheets.maximintegrated.com/en/ds/DS3231-DS3231S.pdf,843828,2022-06-14T20:32:59.161823-05:00,2022-06-14T20:33:00.491288-05:00,application/pdf
C:\Users\scago\Downloads\GómezDelgadoSaraCarolina_Examen II.docx,https://web.whatsapp.com/#,837577,2021-04-14T17:54:46.473626-05:00,2021-04-14T17:54:47.040152-05:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document
C:\Users\scago\Downloads\Transformations.zip,https://web.whatsapp.com/,835931,2022-09-01T20:36:34.624733-05:00,2022-09-01T20:36:38.066523-05:00,application/x-zip-compressed
C:\Users\scago\Downloads\start (mp3cut.net).mp3,https://mp3cut.net/es/,831782,2020-12-09T19:00:25.305272-06:00,2020-12-09T19:00:26.083299-06:00,audio/mp3
C:\Users\scago\Downloads\Curso de Armonia.pptx,https://web.whatsapp.com/,830036,2020-09-15T00:41:28.432198-05:00,2020-09-15T00:41:29.341218-05:00,application/vnd.openxmlformats-officedocument.presentationml.presentation
C:\Users\scago\Downloads\farmer.blend1,https://github.com/saracarolina12/IA_School/blob/master/Semestres/Modelado%20de%20Agentes/Blender/Farmer/farmer.blend1,825436,2022-04-07T02:21:24.99893-05:00,2022-04-07T02:21:26.70871-05:00,application/octet-stream
C:\Users\scago\Downloads\triptico pdf.pdf,https://web.whatsapp.com/,824546,2020-10-23T01:48:45.592775-05:00,2020-10-23T01:48:47.373505-05:00,application/pdf
C:\Users\scago\Downloads\2. Cómo hacer un juicio crítico.pdf,https://moodle.up.edu.mx/mod/folder/view.php?id=1229056,822127,2021-05-18T13:14:24.007945-05:00,2021-05-18T13:14:46.925617-05:00,application/pdf
C:\Users\scago\Downloads\Untitled (2).html,,820752,2022-04-07T01:22:28.197253-05:00,2022-04-07T01:22:29.301656-05:00,text/html
C:\Users\scago\Downloads\1.png,https://www.google.com/search?q=minimal+clean+background+plant&tbm=isch&ved=2ahUKEwiu6ZOUoqP3AhXlA50JHXb9BkwQ2-cCegQIABAA&oq=minimal+clean+background+plant&gs_lcp=CgNpbWcQAzoHCCMQ7wMQJzoGCAAQCBAeOggIABCABBCxAzoFCAAQgAQ6BAgAEEM6BwgAELEDEEM6CwgAEIAEELEDEIMBOgQIABAeOgQIABATUKIFWIAxYOwyaABwAHgBgAGkAogBiimSAQYwLjI3LjSYAQCgAQGqAQtnd3Mtd2l6LWltZ8ABAQ&sclient=img&ei=YVBgYu60I-WH9PwP9vqb4AQ&bih=746&biw=1536&rlz=1C1CHBF_esMX998MX998#imgrc=-A8n7esREUMksM&imgdii=kaSb1WAQ74CE4M,820045,2022-04-20T19:29:49.186995-05:00,2022-04-20T19:29:51.70696-05:00,image/png
C:\Users\scago\Downloads\Tarea2_riccati (1).pdf,https://www.ilovepdf.com/es/descarga/rzd9f9xdsd5h3d2rc4w8j4xp7n6cdm66bznvA6cjqcrsq9wpnzzg1mctslAd4s9l4q2f36b0x7zpxz0jyc2w4r6xmr7z1cmstt3cbmg4r18t5bthz72q5yd2yspldsw5wbm5gcrtd14c0hm751f173xsk8nr7v0A5f9v9dy1qj1fj86lb0x1/17w,813418,2021-03-18T05:38:51.874597-06:00,2021-03-18T05:38:55.541622-06:00,application/pdf
C:\Users\scago\Downloads\Tarea2_riccati.pdf,https://www.ilovepdf.com/es/descarga/t8g37rAcykdk210yzyfjlkxAc0m4pjjl0yv8cg7c9x5d755c78h4Ay5A38cprAd3nAbms6hxkf5jxr5kh1lAy4qc5vdxyw1zk617jkA1m2x59t4j4c3cm2vldscm767k4rp0stp179m3fwmsy40m3mcb1chqf31Adwd0sds5x9gfs10kgf11/19w,813404,2021-03-18T05:37:50.2938-06:00,2021-03-18T05:37:58.355933-06:00,application/pdf
C:\Users\scago\Downloads\DifferentialEvolution.ipynb,https://web.whatsapp.com/,809319,2022-10-15T03:43:18.38453-05:00,2022-10-15T03:43:19.496101-05:00,application/x-ipynb+json
C:\Users\scago\Downloads\Session 4 - DNS.pptx.zip,https://zipextractor.app/,806909,2022-09-15T14:27:17.055358-05:00,2022-09-15T14:27:18.543293-05:00,application/x-zip-compressed
C:\Users\scago\Downloads\ACT06yTAREA04.pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/537334/mod_assign/introattachment/0/ACT06yTAREA04.pdf?forcedownload=1,806530,2022-03-22T17:56:03.482899-06:00,2022-03-22T17:56:05.305281-06:00,application/pdf
C:\Users\scago\Downloads\IMG_20210929_211120.jpg,https://photos.google.com/u/1/share/AF1QipP6cVbcXUp4OjWG7np_9kxSUKNla6NkALSRN6QQ3sTKk-CXdN_iMuXtWv4qAdXZkA/photo/AF1QipNrvhFGoDAinLxkGqv0UtqSawqtpEr31CLSrMfA?key=QTdHS3NTSUZpZ24wZTY3cTlqVVZ5UW80ZW03SnV3,795492,2022-09-04T17:27:21.812549-05:00,2022-09-04T17:27:23.203361-05:00,image/jpeg
C:\Users\scago\Downloads\Tarea 9 MateDiscretas UP 2020-SP (1).pdf,https://moodle.up.edu.mx/pluginfile.php/2225624/mod_assign/introattachment/0/Tarea%209%20MateDiscretas%20UP%202020-SP.pdf?forcedownload=1,792482,2020-11-30T14:48:42.800403-06:00,2020-11-30T14:48:44.670742-06:00,application/pdf
C:\Users\scago\Downloads\Tarea 9 MateDiscretas UP 2020-SP.pdf,https://moodle.up.edu.mx/pluginfile.php/2225624/mod_assign/introattachment/0/Tarea%209%20MateDiscretas%20UP%202020-SP.pdf?forcedownload=1,792482,2020-11-25T13:17:24.617773-06:00,2020-11-25T13:17:25.854991-06:00,application/pdf
C:\Users\scago\Downloads\Tarea 9 MateDiscretas UP 2020-SP (2).pdf,https://moodle.up.edu.mx/pluginfile.php/2225624/mod_assign/introattachment/0/Tarea%209%20MateDiscretas%20UP%202020-SP.pdf?forcedownload=1,792478,2020-12-02T07:18:18.638337-06:00,2020-12-02T07:18:20.294145-06:00,application/pdf
C:\Users\scago\Downloads\Deep Learning.pdf,https://docs.google.com/document/d/1J14x6JeC7Fu7ZStsAEJpBIWOkNCkPY4f-NFHobSKeZw/edit,791475,2021-05-07T06:03:20.440188-05:00,2021-05-07T06:03:21.365094-05:00,application/pdf
C:\Users\scago\Downloads\ilovepdf_merged.pdf,https://www.ilovepdf.com/download/5m1vwvq2vzc307pwkz4l0lvsA7bts6cp36b14j4tfwcbv22ypg32z6xb5hvt5xkyyly1jj88djymqg0gbz78m1kgsqn574y778fblzrhb0nn8Akwbh835j28czrmp3qczftlAqjdf6d48r88p0s1shbbjvd90xry7tpg2dctpb47kd2f2z8q/59,791250,2022-09-02T06:16:45.129365-05:00,2022-09-02T06:16:58.577504-05:00,application/pdf
C:\Users\scago\Downloads\La llegada del hombre a la Luna.pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/740753/assignsubmission_file/submission_files/1354649/La%20llegada%20del%20hombre%20a%20la%20Luna.pdf?forcedownload=1,791250,2022-09-02T06:41:09.130166-05:00,2022-09-02T06:41:10.325156-05:00,application/pdf
C:\Users\scago\Downloads\EdgeDetection.ipynb.zip,https://minhaskamal.github.io/DownGit/#/home?url=https:%2F%2Fgithub.com%2FLuisR-jpg%2FSchool%2Fblob%2Fmaster%2FAgentes%20Inteligentes%2FEdgeDetection.ipynb,790721,2022-10-20T03:13:49.966829-05:00,2022-10-20T03:13:51.594214-05:00,application/x-zip-compressed
C:\Users\scago\Downloads\29032021.pdf,https://web.whatsapp.com/#,779747,2021-03-29T23:45:46.654993-06:00,2021-03-29T23:45:47.105802-06:00,application/pdf
C:\Users\scago\Downloads\Distributed Computing components - 2022 2nd partial.pptx,https://zipextractor.app/,773497,2022-10-20T16:55:43.730599-05:00,2022-10-20T16:55:44.745142-05:00,application/vnd.openxmlformats-officedocument.presentationml.presentation
C:\Users\scago\Downloads\Reporte Final DPI.pdf,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/WhctKKXXPFQtmMwbHWPJNfBsBHbmhkJZPcptPsTLrhRvVPkNnmXrpbRcmDGXhMLDnLmlhmb?projector=1&messagePartId=0.1,766349,2022-07-22T16:02:52.507385-05:00,2022-07-22T16:02:56.930963-05:00,application/pdf
C:\Users\scago\Downloads\Networks.pdf.zip,https://zipextractor.app/,765494,2022-09-15T14:27:15.620405-05:00,2022-09-15T14:27:16.833616-05:00,application/x-zip-compressed
C:\Users\scago\Downloads\IMG_20220804_072907_edit_399824484312949.jpg,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/CrpPVdKwLFbtBbNsgxVFwNtWvlpmztNvjxzpCRpqMBsLvPwLrJxkCQrGJdMLjLMTKBvxFVcgVTBZtJmMPpfL?projector=1&messagePartId=0.1,763841,2022-08-04T14:45:32.123649-05:00,2022-08-04T14:45:33.05397-05:00,image/jpeg
