TargetPath,URL,TotalBytes,StartTime,EndTime,MimeType
C:\Users\scago\Documents\GitHub\School\Semestres\Probabilidad y Estadística\Presentaciones\S3-2 Intro Contraste de Hipótesis.pptx,https://web.whatsapp.com/#,507780,2021-10-14T01:45:57.791499-05:00,2021-10-14T01:46:06.004931-05:00,application/vnd.openxmlformats-officedocument.presentationml.presentation
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Probabilidad y Estadística\Presentaciones\S3-2 Intro Contraste de Hipótesis.pptx,https://web.whatsapp.com/#,507780,2021-10-27T15:35:38.359788-05:00,2021-10-27T15:35:51.497366-05:00,application/vnd.openxmlformats-officedocument.presentationml.presentation
C:\Users\scago\Downloads\TAREA02.pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/514203/mod_assign/introattachment/0/TAREA02.pdf?forcedownload=1,502732,2022-02-20T02:28:06.844996-06:00,2022-02-20T02:28:13.573685-06:00,application/pdf
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Patrones de Diseño y Arquitectura de Software\Diagramas UML\Diagrama de Casos de Uso\Aerolínea COMPLETO\Aerolínea Completo (texto).png,https://lucid.app/lucidchart/d84425c7-c4ba-4a94-ae60-d5abc4dc5d1a/edit?beaconFlowId=FB101F5805D32246&invitationId=inv_f0d38592-08ce-472e-978c-71e86e04fb2a&page=0_0#,502337,2022-02-12T17:54:45.085944-06:00,2022-02-12T17:55:08.351289-06:00,image/png
C:\Users\scago\Downloads\Arregla tu desmadre (1).pdf,https://www.ilovepdf.com/es/descarga/20slsyjfshxxA76py7b1v4db7wt6hk0h70z30vg911v2zwkf1m1zbkwnj2ppAk672k05hAgxxcxncx9yndkkfyvfc7fff3dA6xtl887l53v480q8gbyzssrh3fbr6w568c39l0k3wc7AmmxfAsxwzy06bvtbnychp127v5yr89qv9r8xxh11/40w,497358,2021-06-08T02:57:37.891833-05:00,2021-06-08T02:57:42.914286-05:00,application/pdf
C:\Users\scago\Downloads\TacOS\Arregla tu desmadre (1).pdf,https://moodle.up.edu.mx/pluginfile.php/2337258/assignsubmission_file/submission_files/2022611/Arregla%20tu%20desmadre%20%281%29.pdf?forcedownload=1,497358,2021-06-14T18:02:48.063656-05:00,2021-06-14T18:02:54.146683-05:00,application/pdf
C:\Users\scago\Documents\Kindynos\Documentos Alta Seguro\INE.pdf,https://web.whatsapp.com/#,488069,2021-12-06T17:11:10.338817-06:00,2021-12-06T17:11:17.456266-06:00,application/pdf
C:\Users\scago\Documents\GitHub\School\Semestres\Modelado de Agentes\Blender\Farmer\farmer.png,https://upmoodlecloud.up.edu.mx/pluginfile.php/332870/mod_resource/content/0/Farmer.png,486918,2021-09-28T23:03:29.026189-05:00,2021-09-28T23:03:48.779954-05:00,image/png
C:\Users\scago\Downloads\musicap.jpg,https://www.google.com/search?q=patrones+musica&tbm=isch&ved=2ahUKEwid2ob_iKjyAhUNOK0KHV6uAEcQ2-cCegQIABAA&oq=patrones+musica&gs_lcp=CgNpbWcQAzIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgYIABAFEB4yBggAEAgQHjIGCAAQCBAeMgYIABAIEB4yBggAEAgQHjoLCAAQgAQQsQMQgwFQqwpYsg5g9A9oAHAAeACAAWyIAdUEkgEDMi40mAEAoAEBqgELZ3dzLXdpei1pbWfAAQE&sclient=img&ei=vEkTYZ2MI43wtAXe3IK4BA&bih=851&biw=1620&hl=es#imgrc=s9iPUGbQw2-YNM&imgdii=wbkJMaNmVqg8RM,480402,2021-08-11T04:54:04.549235-05:00,2021-08-11T04:54:09.317468-05:00,image/jpeg
C:\Users\scago\Downloads\sweetalert2-1.zip,https://drive.google.com/u/2/uc?id=12qGapHQwTfqOr-PQvqTQbij-aVkifwHs&export=download,475908,2021-09-19T04:54:26.361441-05:00,2021-09-19T04:54:35.064681-05:00,application/x-zip-compressed
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Programación de agentes y entornos virtuales\Drag&Drop\Drag and Drop.zip,,474654,2022-03-08T23:07:35.215816-06:00,2022-03-08T23:07:55.861238-06:00,application/zip
C:\Users\scago\Downloads\Arregla tu desmadre.pdf,https://www.ilovepdf.com/es/descarga/700j6g6082mp0l6fqklgjwmfn4ntsvzpy99ht8tzcqzcv1q33ctjw695rv2dl28v6b7smAdy5nxz2n3vhf65hAc8bkqj1j0f6522pw4cz2zl7bfr2zr4990rfh5bqpsAtky2j1lvmphAgv4mk9Agd9qtgrlnzx25b23mz07qdw8xhnmv581q/20w,470538,2021-06-08T02:43:49.461059-05:00,2021-06-08T02:44:34.767516-05:00,application/pdf
C:\Users\scago\Downloads\TacOS\ap25_Ejercicios para practicar exa final (31_05_2021).pdf,https://moodle.up.edu.mx/pluginfile.php/2332404/mod_assign/introattachment/0/ap25_Ejercicios%20para%20practicar%20exa%20final%20%2831_05_2021%29.pdf?forcedownload=1,462685,2021-06-16T02:13:23.347745-05:00,2021-06-16T02:13:28.695685-05:00,application/pdf
C:\Users\scago\Downloads\ap25_Ejercicios para practicar exa final (31_05_2021).pdf,https://moodle.up.edu.mx/pluginfile.php/2332404/mod_assign/introattachment/0/ap25_Ejercicios%20para%20practicar%20exa%20final%20%2831_05_2021%29.pdf?forcedownload=1,462685,2021-05-31T15:53:37.503528-05:00,2021-05-31T15:53:58.176398-05:00,application/pdf
C:\Users\scago\Downloads\Telmex Casa.pdf,https://web.whatsapp.com/#,452054,2021-07-15T15:41:00.983903-05:00,2021-07-15T15:41:05.67659-05:00,application/pdf
C:\Users\scago\Documents\Quinto semestre\Optimización y Metaheurísticas\Examen Parcial 1 - SCGD\Parte 2\Parcial1OYM.pdf,https://web.whatsapp.com/#,448930,2021-09-02T05:59:31.21018-05:00,2021-09-02T05:59:35.293918-05:00,application/pdf
C:\Users\scago\Downloads\Recopilación_Códigos.pdf,https://docs.google.com/document/d/1nTWWdh4ysZH1_nJ4V7Jb6SBvkeN5aEsmLwqt0PD8x_M/edit,436931,2021-06-09T04:32:11.217837-05:00,2021-06-09T04:32:17.472322-05:00,application/pdf
C:\Users\scago\Downloads\TacOS\Recopilación_Códigos.pdf,https://moodle.up.edu.mx/pluginfile.php/2333916/assignsubmission_file/submission_files/2023814/Recopilaci%C3%B3n_C%C3%B3digos.pdf?forcedownload=1,436931,2021-06-16T02:37:40.986964-05:00,2021-06-16T02:37:45.427873-05:00,application/pdf
C:\Users\scago\Documents\GitHub\School\Semestres\Desarrollo Web\Proyectos\UPBus.zip,https://web.whatsapp.com/#,433726,2021-10-25T02:19:07.212823-05:00,2021-10-25T02:19:16.646333-05:00,application/x-zip-compressed
C:\Users\scago\Documents\GitHub\School\Semestres\Bases de Datos\Restaurar_BD\Restaurar Base De Datos Sql Server MacOS.pdf,https://upmoodlecloud.up.edu.mx/mod/folder/view.php?id=175490,432545,2021-10-22T01:14:31.92172-05:00,2021-10-22T01:14:56.729345-05:00,application/pdf
C:\Users\scago\Documents\Empresas\VibingStudios\Comprobante-domicilio.pdf,https://web.whatsapp.com/#,432354,2022-03-03T04:19:21.60201-06:00,2022-03-03T04:19:45.117821-06:00,application/pdf
C:\Users\scago\Downloads\lyricstraining.pdf,https://docs.google.com/document/d/1E_6EfH6HVSwRexjVJzHGT4QxyNEycQ8zvOV8cMzGkVg/edit,430700,2021-08-20T19:37:43.614877-05:00,2021-08-20T19:37:52.622782-05:00,application/pdf
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Desarrollo Web\Trabajo en Clase\first-app\src\components\ComponenteChido\gitpages.png,https://www.google.com/search?q=github+image&sxsrf=AOaemvLDiEipa5WXUagKO7duf7mqSmbs9g:1636771601783&source=lnms&tbm=isch&sa=X&ved=2ahUKEwir35uvqZT0AhVcm2oFHdybAPQQ_AUoAXoECAEQAw&biw=1474&bih=798&dpr=1.25#imgrc=zpx7EyEgyodfKM&imgdii=bZx5-aGXnukqGM,425154,2021-11-13T02:47:08.199957-06:00,2021-11-13T02:47:14.528134-06:00,image/png
C:\Users\scago\Downloads\Examen1\Merge2.pdf,https://pdfcandy.com/es/result/966ad2a6149643bf.html,424721,2022-03-04T21:13:40.793989-06:00,2022-03-04T21:13:50.715539-06:00,application/pdf
C:\Users\scago\Documents\Kindynos\Documentos Alta Seguro\Acta de Nacimiento.pdf,https://web.whatsapp.com/#,423826,2021-12-06T17:10:56.960986-06:00,2021-12-06T17:11:07.825866-06:00,application/pdf
C:\Users\scago\Downloads\Final Project features.pdf,https://docs.google.com/document/d/1nEBXTFqw_byRPAWX5DS8T_7JJp8l2ML8l2mjnpZWLoY/edit,418169,2021-05-27T19:29:32.195973-05:00,2021-05-27T19:29:37.021203-05:00,application/pdf
C:\Users\scago\Downloads\Proyecto.pdf,https://web.whatsapp.com/#,413928,2021-10-25T23:01:15.434725-05:00,2021-10-25T23:01:23.530799-05:00,application/pdf
C:\Users\scago\Downloads\Proyecto (1).pdf,https://web.whatsapp.com/#,413928,2021-11-04T00:53:42.064845-06:00,2021-11-04T00:53:46.141283-06:00,application/pdf
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Patrones de Diseño y Arquitectura de Software\Presentaciones\Diagrama de Clases.pptx,,406620,2022-03-04T02:50:30.183498-06:00,2022-03-04T02:50:37.154707-06:00,application/vnd.openxmlformats-officedocument.presentationml.presentation
C:\Users\scago\Documents\GitHub\TreeHouse\Imagenes\2cookie.jpeg,https://www.pexels.com/es-es/foto/cookies-en-plato-de-ceramica-blanco-cuadrado-890577/,405397,2022-01-20T23:19:15.321031-06:00,2022-01-20T23:19:19.186129-06:00,image/jpeg
C:\Users\scago\Documents\GitHub\School\Semestres\Optimización y Metaheurísticas\Examen_Parcial2\input.txt,https://www.dropbox.com/s/c0l9pfje9fa7fb3/RanReal240_01.txt?dl=0,401602,2021-10-20T23:12:39.067278-05:00,2021-10-20T23:12:51.547047-05:00,application/binary
C:\Users\scago\Downloads\Optimización Estocástica y Determinista (1).pdf,https://docs.google.com/document/d/1IQzd8K8UZoK_1XZlEgIdc4bFz7SQokYrVA6-jsExWe0/edit,395752,2021-08-24T05:17:26.498899-05:00,2021-08-24T05:17:33.370846-05:00,application/pdf
C:\Users\scago\Downloads\Optimización Estocástica y Determinista.pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/282130/assignsubmission_file/submission_files/122568/Optimizaci%C3%B3n%20Estoc%C3%A1stica%20y%20Determinista.pdf?forcedownload=1,395382,2021-08-24T01:10:37.344499-05:00,2021-08-24T01:10:40.587214-05:00,application/pdf
C:\Users\scago\Downloads\Quinto Semestre Horario de clases.png,https://www.canva.com/design/DAEkIPmr_RY/_f0lHpFfKlZSJhAYczkbQA/edit,390356,2021-08-20T04:49:53.433529-05:00,2021-08-20T04:50:43.901895-05:00,image/png
C:\Users\scago\Downloads\33AA290D-572E-43B4-B01C-D01485A1ECC9 (2).pdf,https://web.whatsapp.com/#,381060,2021-08-25T19:19:07.149109-05:00,2021-08-25T19:19:13.532625-05:00,application/pdf
C:\Users\scago\Downloads\33AA290D-572E-43B4-B01C-D01485A1ECC9.pdf,https://web.whatsapp.com/#,381060,2021-08-24T19:19:03.772585-05:00,2021-08-24T19:19:09.758355-05:00,application/pdf
C:\Users\scago\Downloads\33AA290D-572E-43B4-B01C-D01485A1ECC9 (1).pdf,https://web.whatsapp.com/#,381060,2021-08-24T19:24:21.804864-05:00,2021-08-24T19:24:27.62841-05:00,application/pdf
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Aprendizaje Máquina\Contenido\1. MACHINE LEARNING Introduction.pdf,https://upmoodlecloud.up.edu.mx/course/view.php?id=10143,378695,2022-01-28T03:24:44.309592-06:00,2022-01-28T03:25:07.05383-06:00,application/pdf
C:\Users\scago\Downloads\chair.pdf,https://web.whatsapp.com/#,378384,2021-10-26T05:01:49.518927-05:00,2021-10-26T05:01:55.635482-05:00,application/pdf
C:\Users\scago\Downloads\02 - Introduccion y Aplicaciones.pptx,https://upmoodlecloud.up.edu.mx/mod/folder/view.php?id=113337,375880,2021-09-09T17:03:59.997613-05:00,2021-09-09T17:04:12.235145-05:00,application/vnd.openxmlformats-officedocument.presentationml.presentation
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Probabilidad y Estadística\RegresionLineal\Notas\CodigosProfe\Regresión S2 - RLM ANVA y t 2021.pptx,https://web.whatsapp.com/#,373811,2021-12-09T00:42:56.387156-06:00,2021-12-09T00:43:02.784103-06:00,application/vnd.openxmlformats-officedocument.presentationml.presentation
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Probabilidad y Estadística\RegresionLineal\PPT\Regresión S2 - RLM ANVA y t 2021.pptx,https://web.whatsapp.com/#,373811,2021-12-08T19:12:28.456008-06:00,2021-12-08T19:12:33.838994-06:00,application/vnd.openxmlformats-officedocument.presentationml.presentation
C:\Users\scago\Downloads\TreeHouse.zip,https://minhaskamal.github.io/DownGit/#/home?url=https:%2F%2Fgithub.com%2FLuisR-jpg%2FSchool%2Ftree%2Fmaster%2FBases%20de%20Datos%2FTreeHouse,365924,2021-12-09T15:43:02.45426-06:00,2021-12-09T15:43:13.97983-06:00,application/zip
"C:\Users\scago\Documents\GitHub\IA_School\Semestres\Aprendizaje Máquina\Contenido\2. MACHINE LEARNING Datasets, Visualization and Metrics.pdf",https://upmoodlecloud.up.edu.mx/course/view.php?id=10143&section=1,365080,2022-02-02T23:22:08.481937-06:00,2022-02-02T23:22:21.742211-06:00,application/pdf
C:\Users\scago\Downloads\Reading13-22 (2).pdf,https://www.ilovepdf.com/es/descarga/5xhcb9wpl1nlz7Awt3dqrjd2mh8gxz6ff43ql9yhdhczjskvsymg9At54jbqk5c4hyA4ss82bmqk1njg4lmx4crbfh1xlqpj6pmA1wc11l7v6gtAgj1lrqr702prpA49qgw4vnwbdhjcs7cx8cx3hyz6gAch06yAgknlbmqxswx6kspxt9b1/37,363143,2021-08-20T17:29:40.625576-05:00,2021-08-20T17:29:47.248062-05:00,application/pdf
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Desarrollo Web\Trabajo en Clase\first-app\src\components\ComponenteChido\Fonts\sweet_purple.zip,https://www.dafont.com/es/theme.php?cat=603,359624,2021-11-13T03:30:34.886183-06:00,2021-11-13T03:30:46.667688-06:00,application/zip
C:\Users\scago\Downloads\TapScanner 27-08-2021-12.52.pdf,https://web.whatsapp.com/#,358800,2021-09-03T18:02:37.45476-05:00,2021-09-03T18:02:41.495068-05:00,application/pdf
C:\Users\scago\Downloads\Reading13-22 (1).pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/273746/mod_assign/introattachment/0/Reading13-22.pdf?forcedownload=1,358195,2021-08-18T19:45:03.362314-05:00,2021-08-18T19:45:13.856545-05:00,application/pdf
C:\Users\scago\Downloads\Reading13-22.pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/273746/mod_assign/introattachment/0/Reading13-22.pdf?forcedownload=1,358195,2021-08-20T17:21:34.007013-05:00,2021-08-20T17:21:37.207253-05:00,application/pdf
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Desarrollo Web\Proyectos\UPBus\Sara_UPBus.pdf,https://docs.google.com/document/d/18-uBry_1IMMBCrdfpEAprzrdluKrHKpGlPeRkrfalNg/edit,357025,2021-10-30T23:01:17.615956-05:00,2021-10-30T23:01:30.728731-05:00,application/pdf
C:\Users\scago\Downloads\Sexto Semestre Horario de clases.png,https://www.canva.com/design/DAEkIPmr_RY/_f0lHpFfKlZSJhAYczkbQA/edit?layoutQuery=Horario+de+clase#,354430,2022-01-27T15:53:31.112299-06:00,2022-01-27T15:53:39.457084-06:00,image/png
C:\Users\scago\Downloads\Monopolios-Mexico.pdf,https://www.ilovepdf.com/es/descarga/k8pz800v1zs1pf92ljA1rq77ckxw5A8A0xdj55Aq8wzlmAt67blz83bwcmtws33l5Abnx5cs8w3nvj1mwk1d2xzdvl866m0d9pmfvwyvmd8fgnn5dhggykgyh46bt18ptv71Ac0n287fj7zwh5cq6087w2qnq0mrc6byd65gAq4t12fxcw0q/45,353588,2022-03-08T16:23:25.493842-06:00,2022-03-08T16:23:37.383378-06:00,application/pdf
C:\Users\scago\Documents\GitHub\TreeHouse\Imagenes\Fruta\fruta.jpeg,https://www.pexels.com/es-es/foto/comida-sano-frutas-arandanos-azules-87818/,350472,2022-01-19T23:08:38.695324-06:00,2022-01-19T23:08:54.543371-06:00,image/jpeg
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Microcontroladores I\Practicas\10Practica_GomezDelgado\110 Notas Musicales.pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/166241/mod_assign/introattachment/0/110%20Notas%20Musicales.pdf?forcedownload=1,347263,2021-11-11T20:57:23.910422-06:00,2021-11-11T20:57:42.366566-06:00,application/pdf
C:\Users\scago\Documents\GitHub\School\Semestres\Modelado de Agentes\Blender\Farmer\Optimización con Derivadas.pdf,https://web.whatsapp.com/#,345819,2021-09-29T17:18:54.649827-05:00,2021-09-29T17:18:58.491933-05:00,application/pdf
C:\Users\scago\Downloads\Optimización con Derivadas.pdf,https://web.whatsapp.com/#,345819,2021-10-19T16:42:04.394892-05:00,2021-10-19T16:42:16.387068-05:00,application/pdf
C:\Users\scago\Downloads\Sexto Semestre Horario de clases (1).png,https://www.canva.com/design/DAEkIPmr_RY/_f0lHpFfKlZSJhAYczkbQA/edit?layoutQuery=Horario+de+clase#,344953,2022-01-27T16:10:17.725372-06:00,2022-01-27T16:10:24.140197-06:00,image/png
C:\Users\scago\Downloads\Proyecto Final.rar,https://web.whatsapp.com/#,343302,2021-12-02T22:38:47.654199-06:00,2021-12-02T22:38:55.042944-06:00,application/x-rar-compressed
C:\Users\scago\Downloads\CANCIONERO EUCARISTÍA FIN DE CURSO 2020. STJ.pdf,https://web.whatsapp.com/#,343081,2021-06-24T20:41:11.400103-05:00,2021-06-24T20:41:18.563293-05:00,application/pdf
C:\Users\scago\Downloads\CANCIONERO EUCARISTÍA FIN DE CURSO 2020. STJ (1).pdf,https://web.whatsapp.com/#,343081,2021-07-01T17:08:11.62474-05:00,2021-07-01T17:08:16.086997-05:00,application/pdf
C:\Users\scago\Downloads\Regresión Lineal_.pdf,https://docs.google.com/document/d/146zpYT1GSYJNiB3KODIPHkEee-3ZmHsMr2d9uEfj9wM/edit,337900,2021-12-09T01:29:31.489973-06:00,2021-12-09T01:29:39.648231-06:00,application/pdf
C:\Users\scago\Downloads\Optimización con derivadas - Corvera.docx,https://web.whatsapp.com/#,336861,2021-09-29T21:41:17.092686-05:00,2021-09-29T21:41:21.395789-05:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document
C:\Users\scago\Downloads\Horario 5to.pdf,https://www.canva.com/design/DAEkIPmr_RY/_f0lHpFfKlZSJhAYczkbQA/edit?layoutQuery=Horario+de+clase#,334024,2021-07-27T23:51:21.588276-05:00,2021-07-27T23:51:36.72885-05:00,application/pdf
C:\Users\scago\Downloads\Practica 09 - Leds sensores.zip,https://web.telegram.org/z/#5046712505,332686,2022-03-15T05:41:45.228753-06:00,2022-03-15T05:41:53.586801-06:00,application/zip
C:\Users\scago\Downloads\Knots.zip,https://upmoodlecloud.up.edu.mx/mod/resource/view.php?id=143715&redirect=1,328731,2021-09-11T00:00:10.537079-05:00,2021-09-11T00:00:16.781752-05:00,application/zip
C:\Users\scago\Downloads\Pasta con verduras y pollo.jpeg,https://web.whatsapp.com/#,326348,2021-06-23T22:11:34.55853-05:00,2021-06-23T22:11:54.403744-05:00,image/jpeg
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Programación de agentes y entornos virtuales\Physics\Assets\Scenes\spritesheet_jumper.png,https://upmoodlecloud.up.edu.mx/pluginfile.php/517262/mod_resource/content/0/spritesheet_jumper.png,325812,2022-02-22T23:04:46.090066-06:00,2022-02-22T23:05:11.137694-06:00,image/png
C:\Users\scago\Downloads\up.jpeg,https://www.google.com/search?q=up+aguascalientes&sxsrf=ALeKk03zczCFg61j5ix3b8LdEh3UdhJpEQ:1624110700398&source=lnms&tbm=isch&sa=X&ved=2ahUKEwj0z_3q66PxAhUBLqwKHQlVANQQ_AUoAXoECAEQAw&biw=1474&bih=766#imgrc=cdr3RnE-hodwJM,324337,2021-06-19T14:51:53.353424-05:00,2021-06-19T14:51:57.285856-05:00,image/jpeg
C:\Users\scago\Documents\GitHub\React_UPBus\Client-Front\src\Components\Pages\Home\Contenido\3_Carrusel.jpeg,https://www.google.com/search?q=universidad+panamericana+aguascalientes&sxsrf=AOaemvL7pdBeXf8YacHWoa6BJcQOC9dSLw:1637376109442&source=lnms&tbm=isch&sa=X&ved=2ahUKEwiZj_eq9aX0AhUWkWoFHVOpDzMQ_AUoAnoECAEQBA&biw=1474&bih=798&dpr=1.25#imgrc=cdr3RnE-hodwJM,324337,2021-11-20T02:59:43.562644-06:00,2021-11-20T02:59:52.341625-06:00,image/jpeg
C:\Users\scago\Downloads\01-10-2020-16.37.43(1).pdf,https://web.whatsapp.com/#,324327,2021-08-20T17:20:33.891178-05:00,2021-08-20T17:20:37.792449-05:00,application/pdf
C:\Users\scago\Downloads\01-10-2020-16.37.43(1) (1).pdf,https://web.whatsapp.com/#,324327,2021-08-24T18:15:41.502399-05:00,2021-08-24T18:15:46.173574-05:00,application/pdf
C:\Users\scago\Downloads\01-10-2020-16.37.43(1) (2).pdf,https://web.whatsapp.com/#,324327,2021-08-27T18:12:14.074651-05:00,2021-08-27T18:12:19.12274-05:00,application/pdf
C:\Users\scago\Downloads\04 Guia del examen final AT I junio 21.pdf,https://moodle.up.edu.mx/login/index.php,323597,2021-06-10T22:28:24.191949-05:00,2021-06-10T22:28:30.023862-05:00,application/pdf
C:\Users\scago\Downloads\TacOS\ninos-gritan-yay-efecto-de-sonido.mp3,https://mp3-youtube.download/es/audio-better-converter,322045,2021-06-12T00:46:47.509145-05:00,2021-06-12T00:46:59.665322-05:00,audio/mpeg
C:\Users\scago\Documents\GitHub\IA_School\Bike-code.ipynb,about:blank,320115,2022-02-16T08:32:39.394575-06:00,2022-02-16T08:32:49.344843-06:00,application/json
C:\Users\scago\Documents\Quinto semestre\Bases de Datos\Tareas\Tarea1_Ejercicio1.png,https://app.creately.com/diagram/0m5bv0iWA4X/edit,319975,2021-09-10T01:20:44.283229-05:00,2021-09-10T01:21:02.052294-05:00,image/png
C:\Users\scago\Downloads\DR_digits (1).ipynb,,314753,2022-04-14T02:45:15.396426-05:00,2022-04-14T02:45:27.909529-05:00,application/json
C:\Users\scago\Documents\Sol_Beca\Soluciones.pdf,https://moodle.up.edu.mx/course/view.php?id=96748,311508,2021-06-07T17:57:25.058486-05:00,2021-06-07T17:57:27.621185-05:00,application/pdf
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Patrones de Diseño y Arquitectura de Software\Diagramas UML\Diagrama de clase\00-Biblioteca.png,https://lucid.app/lucidchart/5f91c8d3-60cb-47c3-983a-a8f724d581d2/edit?page=0_0&invitationId=inv_0ae0c4dd-0713-420a-af19-b8bd5af9e99c#,297890,2022-02-01T13:31:44.469505-06:00,2022-02-01T13:32:00.238503-06:00,image/png
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Patrones de Diseño y Arquitectura de Software\Diagramas\Diagrama de clase.png,https://lucid.app/lucidchart/5f91c8d3-60cb-47c3-983a-a8f724d581d2/edit?page=0_0&invitationId=inv_0ae0c4dd-0713-420a-af19-b8bd5af9e99c#,297890,2022-01-28T23:05:44.5641-06:00,2022-01-28T23:05:49.167718-06:00,image/png
C:\Users\scago\Downloads\Geogebra.zip,https://www.ezyzip.com/archivos-comprimidos-en-linea.html#,292293,2021-09-03T20:38:36.650607-05:00,2021-09-03T20:38:53.010588-05:00,application/zip
C:\Users\scago\Documents\Quinto semestre\Bases de Datos\Tareas\05 - Lenguaje de BD - Usuarios BD.pdf,https://web.whatsapp.com/#,290826,2021-09-10T02:17:53.33268-05:00,2021-09-10T02:17:58.530123-05:00,application/pdf
C:\Users\scago\Documents\Quinto semestre\Bases de Datos\Tareas\05 - Lenguaje de BD - Usuarios BD (1).pdf,https://web.whatsapp.com/#,290826,2021-09-10T03:10:36.842128-05:00,2021-09-10T03:10:42.928113-05:00,application/pdf
C:\Users\scago\Documents\Sol_Beca\Lean Manufacturing.pdf,https://www.ilovepdf.com/es/descarga/j2A1djbhrxc5clpjA49rs0q3sv1gz09plz3rA964kdl4rcgv8k5lg933vdn46t6c4drhA8r9mb45l3wbq0nj60A82gmj0946zAv4vlnwvk2224238nxbrty3t9f1f944xf4n7dcf2ws3frwcs4mxbq8hxz4ytjzftfftArsd36bslvd7z26p88ym566n1130w08g7ryr12k2s/38w,290044,2021-06-08T01:39:47.135384-05:00,2021-06-08T01:39:52.37682-05:00,application/pdf
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Modelado de Agentes\Blender\TreeHouse\Music\ramas.mp3,https://mp3y.download/es/easy-mp3-convert,287330,2021-12-07T15:29:52.127613-06:00,2021-12-07T15:30:23.107373-06:00,audio/mpeg
C:\Users\scago\Downloads\VIII.%20Dado%20digital.zip,https://minhaskamal.github.io/DownGit/#/home?url=https:%2F%2Fgithub.com%2FLuisR-jpg%2FSchool%2Ftree%2Fmaster%2FMicrocontroladores%2FVIII.%20Dado%20digital,285934,2021-10-28T17:10:21.32664-05:00,2021-10-28T17:10:28.447926-05:00,application/zip
C:\Users\scago\Documents\GitHub\TreeHouse\Imagenes\Fruta\fruit.jpeg,https://www.pexels.com/es-es/foto/frutas-en-rodajas-en-bandeja-1132047/,285639,2022-01-19T23:37:42.068888-06:00,2022-01-19T23:37:51.337573-06:00,image/jpeg
C:\Users\scago\Documents\GitHub\React_UPBus\Client-Front\src\Components\Pages\Home\Titulo\3_Carrusel.jpeg,https://www.iloveimg.com/es/descarga/d0h6wh8xA08npln7pkxm5g340cj04snhkghwkk9k65pbhmbhAwdkc27p7h12nf4kjydtAgsxtcqnkb5wnqt0nsqvjw7fz1mg0wjm3tdl8c3t80cvw09mlf0q2kwq4q1y7qm6tmwrdv14wsq2g816rgrvlAclzcn65c9x6nm9ltfAbcbs8hy1/5,284581,2021-11-22T03:35:04.512087-06:00,2021-11-22T03:35:13.174279-06:00,image/jpeg
C:\Users\scago\Documents\GitHub\TreeHouse\PaginaWeb\client\src\Components\Pages\Menu\coolvetica.zip,https://www.dafont.com/es/theme.php?cat=501&page=1&text=Men%FA,282642,2021-12-09T23:42:17.456479-06:00,2021-12-09T23:42:41.406694-06:00,application/zip
C:\Users\scago\Downloads\TapScanner 24-08-2021-13.05.pdf,https://web.whatsapp.com/#,282126,2021-09-03T18:02:27.125758-05:00,2021-09-03T18:02:31.205831-05:00,application/pdf
C:\Users\scago\Downloads\AVRdelayloop3.zip,https://upmoodlecloud.up.edu.mx/course/view.php?id=30,273427,2021-09-21T22:12:01.087723-05:00,2021-09-21T22:12:07.069896-05:00,application/zip
C:\Users\scago\Downloads\Multiplicidad.png,https://lucid.app/lucidchart/fd621c02-fd53-43e6-ae1b-8755bb758f0e/edit?beaconFlowId=F00B3A2B81B09EFA&invitationId=inv_00ddcdc2-9ba4-45a4-92e8-15a8c1a6b29e&page=0_0#,273412,2022-02-03T03:42:09.206484-06:00,2022-02-03T03:42:34.029673-06:00,image/png
C:\Users\scago\Downloads\Image_clustering.ipynb,,270184,2022-05-12T02:24:03.061276-05:00,2022-05-12T02:24:07.746357-05:00,application/json
C:\Users\scago\Documents\GitHub\IA_School\Semestres\Micros\Microcontroladores II (c)\Practicas\10HumPHTemp_ADC\090 - ADC - Tres sensores.pdf,https://upmoodlecloud.up.edu.mx/pluginfile.php/528856/mod_assign/introattachment/0/090%20-%20ADC%20-%20Tres%20sensores.pdf?forcedownload=1,269003,2022-03-10T17:45:04.639273-06:00,2022-03-10T17:45:18.352987-06:00,application/pdf
